10:43:26.913	(0, -1)		(10, 18)		0		4		7
10:43:27.077	(0, -1)		(10, 17)		0		4		7
10:43:27.242	(0, -1)		(10, 16)		0		4		7
10:43:27.407	(0, -1)		(10, 15)		0		4		7
10:43:27.573	(0, -1)		(10, 14)		0		4		7
10:43:27.739	(0, -1)		(10, 13)		0		4		7
10:43:27.904	(0, -1)		(10, 12)		0		4		7
10:43:28.057	(0, -1)		(10, 11)		0		4		7
10:43:28.207	(0, -1)		(10, 10)		0		4		7
10:43:28.357	(0, -1)		(10, 9)		0		4		7
10:43:28.521	(-1, 0)		(9, 9)		0		4		7
10:43:28.687	(-1, 0)		(8, 9)		0		4		7
10:43:28.838	(-1, 0)		(7, 9)		0		4		7
10:43:29.001	(-1, 0)		(6, 9)		0		4		7
10:43:29.167	(-1, 0)		(5, 9)		0		4		7
10:43:29.319	(-1, 0)		(4, 9)		0		4		7
10:43:29.469	(-1, 0)		(3, 9)		0		4		7
10:43:29.619	(-1, 0)		(2, 9)		0		4		7
10:43:29.782	(0, -1)		(2, 8)		0		4		7
10:43:29.932	(1, 0)		(3, 8)		0		4		7
10:43:30.084	(1, 0)		(4, 8)		0		4		7
10:43:30.236	(1, 0)		(5, 8)		0		4		7
10:43:30.402	(1, 0)		(6, 8)		0		4		7
10:43:30.553	(1, 0)		(7, 8)		1		5		8
10:43:30.718	(1, 0)		(8, 8)		0		5		8
10:43:30.882	(1, 0)		(9, 8)		0		5		8
10:43:31.047	(0, 1)		(9, 9)		0		5		8
10:43:31.198	(0, 1)		(9, 10)		0		5		8
10:43:31.349	(0, 1)		(9, 11)		0		5		8
10:43:31.499	(0, 1)		(9, 12)		0		5		8
10:43:31.665	(0, 1)		(9, 13)		0		5		8
10:43:31.829	(0, 1)		(9, 14)		0		5		8
10:43:31.994	(0, 1)		(9, 15)		0		5		8
10:43:32.143	(-1, 0)		(8, 15)		1		6		9
10:43:32.310	(-1, 0)		(7, 15)		0		6		9
10:43:32.476	(-1, 0)		(6, 15)		0		6		9
10:43:32.640	(-1, 0)		(5, 15)		0		6		9
10:43:32.805	(-1, 0)		(4, 15)		0		6		9
10:43:32.955	(-1, 0)		(3, 15)		0		6		9
10:43:33.121	(-1, 0)		(2, 15)		0		6		9
10:43:33.285	(0, 1)		(2, 16)		0		6		9
10:43:33.451	(0, 1)		(2, 17)		0		6		9
10:43:33.617	(0, 1)		(2, 18)		0		6		9
10:43:33.771	(0, 1)		(2, 19)		1		7		10
10:43:33.921	(1, 0)		(3, 19)		0		7		10
10:43:34.086	(1, 0)		(4, 19)		0		7		10
10:43:34.237	(1, 0)		(5, 19)		0		7		10
10:43:34.387	(1, 0)		(6, 19)		0		7		10
10:43:34.552	(1, 0)		(7, 19)		0		7		10
10:43:34.703	(1, 0)		(8, 19)		0		7		10
10:43:34.852	(0, -1)		(8, 18)		0		7		10
10:43:35.017	(0, -1)		(8, 17)		0		7		10
10:43:35.183	(0, -1)		(8, 16)		0		7		10
10:43:35.333	(0, -1)		(8, 15)		0		7		10
10:43:35.498	(0, -1)		(8, 14)		0		7		10
10:43:35.649	(-1, 0)		(7, 14)		0		7		10
10:43:35.798	(0, -1)		(7, 13)		0		7		10
10:43:35.950	(0, -1)		(7, 12)		0		7		10
10:43:36.100	(0, -1)		(7, 11)		0		7		10
10:43:36.264	(0, -1)		(7, 10)		0		7		10
10:43:36.415	(0, -1)		(7, 9)		0		7		10
10:43:36.566	(0, -1)		(7, 8)		0		7		10
10:43:36.731	(0, -1)		(7, 7)		0		7		10
10:43:36.896	(0, -1)		(7, 6)		0		7		10
10:43:37.047	(0, -1)		(7, 5)		1		8		11
10:43:37.197	(0, -1)		(7, 4)		0		8		11
10:43:37.347	(0, -1)		(7, 3)		0		8		11
10:43:37.509	(1, 0)		(8, 3)		1		9		12
10:43:37.660	(1, 0)		(9, 3)		0		9		12
10:43:37.826	(1, 0)		(10, 3)		0		9		12
10:43:37.976	(1, 0)		(11, 3)		0		9		12
10:43:38.126	(0, 1)		(11, 4)		0		9		12
10:43:38.291	(0, 1)		(11, 5)		0		9		12
10:43:38.442	(0, 1)		(11, 6)		0		9		12
10:43:38.593	(0, 1)		(11, 7)		0		9		12
10:43:38.743	(0, 1)		(11, 8)		0		9		12
10:43:38.894	(0, 1)		(11, 9)		0		9		12
10:43:39.043	(0, 1)		(11, 10)		0		9		12
10:43:39.208	(0, 1)		(11, 11)		0		9		12
10:43:39.360	(0, 1)		(11, 12)		0		9		12
10:43:39.509	(0, 1)		(11, 13)		0		9		12
10:43:39.661	(0, 1)		(11, 14)		0		9		12
10:43:39.825	(0, 1)		(11, 15)		0		9		12
10:43:39.979	(0, 1)		(11, 16)		0		9		12
10:43:40.143	(-1, 0)		(10, 16)		0		9		12
10:43:40.293	(-1, 0)		(9, 16)		0		9		12
10:43:40.444	(-1, 0)		(8, 16)		0		9		12
10:43:40.608	(-1, 0)		(7, 16)		0		9		12
10:43:40.759	(-1, 0)		(6, 16)		0		9		12
10:43:40.922	(-1, 0)		(5, 16)		0		9		12
10:43:41.073	(-1, 0)		(4, 16)		0		9		12
10:43:41.225	(-1, 0)		(3, 16)		1		10		13
10:43:41.375	(-1, 0)		(2, 16)		0		10		13
10:43:41.542	(0, -1)		(2, 15)		0		10		13
10:43:41.692	(0, -1)		(2, 14)		0		10		13
10:43:41.844	(0, -1)		(2, 13)		0		10		13
10:43:42.008	(0, -1)		(2, 12)		0		10		13
10:43:42.158	(0, -1)		(2, 11)		0		10		13
10:43:42.325	(0, -1)		(2, 10)		0		10		13
10:43:42.489	(-1, 0)		(1, 10)		0		10		13
10:43:42.652	(0, -1)		(1, 9)		1		11		14
10:43:42.804	(0, -1)		(1, 8)		0		11		14
10:43:42.968	(0, -1)		(1, 7)		0		11		14
10:43:43.120	(0, -1)		(1, 6)		0		11		14
10:43:43.269	(0, -1)		(1, 5)		0		11		14
10:43:43.435	(0, -1)		(1, 4)		0		11		14
10:43:43.600	(1, 0)		(2, 4)		0		11		14
10:43:43.765	(1, 0)		(3, 4)		0		11		14
10:43:43.917	(1, 0)		(4, 4)		0		11		14
10:43:44.081	(1, 0)		(5, 4)		0		11		14
10:43:44.230	(0, 1)		(5, 5)		0		11		14
10:43:44.395	(0, 1)		(5, 6)		0		11		14
10:43:44.545	(0, 1)		(5, 7)		0		11		14
10:43:44.696	(0, 1)		(5, 8)		0		11		14
10:43:44.861	(0, 1)		(5, 9)		0		11		14
10:43:45.026	(0, 1)		(5, 10)		0		11		14
10:43:45.176	(0, 1)		(5, 11)		0		11		14
10:43:45.327	(0, 1)		(5, 12)		0		11		14
10:43:45.493	(0, 1)		(5, 13)		0		11		14
10:43:45.646	(-1, 0)		(4, 13)		1		12		15
10:43:45.800	(-1, 0)		(3, 13)		0		12		15
10:43:45.964	(-1, 0)		(2, 13)		0		12		15
10:43:46.130	(-1, 0)		(1, 13)		0		12		15
10:43:46.281	(0, 1)		(1, 14)		0		12		15
10:43:46.446	(0, 1)		(1, 15)		0		12		15
10:43:46.597	(0, 1)		(1, 16)		0		12		15
10:43:46.747	(0, 1)		(1, 17)		0		12		15
10:43:46.898	(1, 0)		(2, 17)		0		12		15
10:43:47.049	(1, 0)		(3, 17)		0		12		15
10:43:47.198	(1, 0)		(4, 17)		0		12		15
10:43:47.350	(1, 0)		(5, 17)		0		12		15
10:43:47.503	(1, 0)		(6, 17)		0		12		15
10:43:47.654	(0, -1)		(6, 16)		0		12		15
10:43:47.819	(0, -1)		(6, 15)		0		12		15
10:43:47.969	(0, -1)		(6, 14)		0		12		15
10:43:48.119	(0, -1)		(6, 13)		0		12		15
10:43:48.284	(0, -1)		(6, 12)		0		12		15
10:43:48.434	(0, -1)		(6, 11)		0		12		15
10:43:48.600	(0, -1)		(6, 10)		0		12		15
10:43:48.765	(0, -1)		(6, 9)		0		12		15
10:43:48.930	(0, -1)		(6, 8)		0		12		15
10:43:49.092	(0, -1)		(6, 7)		0		12		15
10:43:49.258	(0, -1)		(6, 6)		0		12		15
10:43:49.407	(0, -1)		(6, 5)		0		12		15
10:43:49.572	(0, -1)		(6, 4)		0		12		15
10:43:49.723	(0, -1)		(6, 3)		0		12		15
10:43:49.888	(0, -1)		(6, 2)		0		12		15
10:43:50.038	(0, -1)		(6, 1)		0		12		15
10:43:50.189	(1, 0)		(7, 1)		0		12		15
10:43:50.340	(1, 0)		(8, 1)		0		12		15
10:43:50.489	(1, 0)		(9, 1)		0		12		15
10:43:50.654	(1, 0)		(10, 1)		0		12		15
10:43:50.820	(1, 0)		(11, 1)		0		12		15
10:43:50.969	(1, 0)		(12, 1)		0		12		15
10:43:51.120	(1, 0)		(13, 1)		0		12		15
10:43:51.284	(0, 1)		(13, 2)		0		12		15
10:43:51.436	(0, 1)		(13, 3)		0		12		15
10:43:51.589	(0, 1)		(13, 4)		0		12		15
10:43:51.756	(0, 1)		(13, 5)		0		12		15
10:43:51.906	(0, 1)		(13, 6)		0		12		15
10:43:52.056	(0, 1)		(13, 7)		0		12		15
10:43:52.205	(-1, 0)		(12, 7)		0		12		15
10:43:52.369	(-1, 0)		(11, 7)		0		12		15
10:43:52.520	(-1, 0)		(10, 7)		0		12		15
10:43:52.670	(-1, 0)		(9, 7)		0		12		15
10:43:52.820	(-1, 0)		(8, 7)		0		12		15
10:43:52.986	(0, -1)		(8, 6)		0		12		15
10:43:53.152	(0, -1)		(8, 5)		0		12		15
10:43:53.301	(0, -1)		(8, 4)		0		12		15
10:43:53.452	(0, -1)		(8, 3)		0		12		15
10:43:53.602	(0, -1)		(8, 2)		0		12		15
10:43:53.767	(0, -1)		(8, 1)		0		12		15
10:43:53.931	(1, 0)		(9, 1)		0		12		15
10:43:54.096	(1, 0)		(10, 1)		0		12		15
10:43:54.261	(1, 0)		(11, 1)		0		12		15
10:43:54.425	(1, 0)		(12, 1)		0		12		15
10:43:54.590	(1, 0)		(13, 1)		0		12		15
10:43:54.757	(0, -1)		(13, 0)		0		12		15
10:43:54.909	(-1, 0)		(12, 0)		0		12		15
10:43:55.060	(-1, 0)		(11, 0)		0		12		15
10:43:55.211	(-1, 0)		(10, 0)		0		12		15
10:43:55.362	(-1, 0)		(9, 0)		1		13		16
10:43:55.528	(-1, 0)		(8, 0)		0		13		16
10:43:55.695	(-1, 0)		(7, 0)		0		13		16
10:43:55.844	(-1, 0)		(6, 0)		0		13		16
10:43:55.995	(-1, 0)		(5, 0)		0		13		16
10:43:56.161	(-1, 0)		(4, 0)		0		13		16
10:43:56.312	(-1, 0)		(3, 0)		0		13		16
10:43:56.463	(0, 1)		(3, 1)		0		13		16
10:43:56.628	(0, 1)		(3, 2)		0		13		16
10:43:56.778	(0, 1)		(3, 3)		0		13		16
10:43:56.928	(1, 0)		(4, 3)		0		13		16
10:43:57.094	(1, 0)		(5, 3)		0		13		16
10:43:57.245	(1, 0)		(6, 3)		0		13		16
10:43:57.395	(1, 0)		(7, 3)		0		13		16
10:43:57.548	(1, 0)		(8, 3)		0		13		16
10:43:57.714	(1, 0)		(9, 3)		0		13		16
10:43:57.879	(1, 0)		(10, 3)		0		13		16
10:43:58.030	(1, 0)		(11, 3)		0		13		16
10:43:58.180	(0, -1)		(11, 2)		1		14		17
10:43:58.333	(0, -1)		(11, 1)		0		14		17
10:43:58.483	(0, -1)		(11, 0)		0		14		17
10:43:58.648	(1, 0)		(12, 0)		0		14		17
10:43:58.813	(1, 0)		(13, 0)		0		14		17
10:43:58.963	(1, 0)		(14, 0)		0		14		17
10:43:59.114	(0, 1)		(14, 1)		0		14		17
10:43:59.280	(0, 1)		(14, 2)		0		14		17
10:43:59.445	(0, 1)		(14, 3)		0		14		17
10:43:59.609	(0, 1)		(14, 4)		0		14		17
10:43:59.759	(0, 1)		(14, 5)		0		14		17
10:43:59.909	(0, 1)		(14, 6)		0		14		17
10:44:00.073	(0, 1)		(14, 7)		0		14		17
10:44:00.224	(-1, 0)		(13, 7)		0		14		17
10:44:00.388	(-1, 0)		(12, 7)		0		14		17
10:44:00.538	(-1, 0)		(11, 7)		0		14		17
10:44:00.689	(-1, 0)		(10, 7)		0		14		17
10:44:00.839	(-1, 0)		(9, 7)		0		14		17
10:44:01.005	(0, 1)		(9, 8)		0		14		17
10:44:01.155	(0, 1)		(9, 9)		0		14		17
10:44:01.320	(0, 1)		(9, 10)		0		14		17
10:44:01.486	(0, 1)		(9, 11)		0		14		17
10:44:01.637	(0, 1)		(9, 12)		0		14		17
10:44:01.787	(0, 1)		(9, 13)		0		14		17
10:44:01.953	(0, 1)		(9, 14)		0		14		17
10:44:02.103	(0, 1)		(9, 15)		0		14		17
10:44:02.254	(-1, 0)		(8, 15)		0		14		17
10:44:02.419	(0, -1)		(8, 14)		0		14		17
10:44:02.583	(0, -1)		(8, 13)		0		14		17
10:44:02.733	(0, -1)		(8, 12)		0		14		17
10:44:02.899	(0, -1)		(8, 11)		0		14		17
10:44:03.065	(0, -1)		(8, 10)		0		14		17
10:44:03.215	(0, -1)		(8, 9)		0		14		17
10:44:03.381	(0, -1)		(8, 8)		1		15		18
10:44:03.546	(0, -1)		(8, 7)		0		15		18
10:44:03.710	(0, -1)		(8, 6)		0		15		18
10:44:03.875	(0, -1)		(8, 5)		0		15		18
10:44:04.041	(0, -1)		(8, 4)		0		15		18
10:44:04.206	(-1, 0)		(7, 4)		0		15		18
10:44:04.370	(-1, 0)		(6, 4)		0		15		18
10:44:04.535	(-1, 0)		(5, 4)		0		15		18
10:44:04.686	(0, 1)		(5, 5)		0		15		18
10:44:04.851	(0, 1)		(5, 6)		0		15		18
10:44:05.002	(0, 1)		(5, 7)		0		15		18
10:44:05.153	(0, 1)		(5, 8)		0		15		18
10:44:05.318	(0, 1)		(5, 9)		0		15		18
10:44:05.468	(0, 1)		(5, 10)		0		15		18
10:44:05.633	(0, 1)		(5, 11)		0		15		18
10:44:05.797	(0, 1)		(5, 12)		1		16		19
10:44:05.964	(0, 1)		(5, 13)		0		16		19
10:44:06.114	(0, 1)		(5, 14)		0		16		19
10:44:06.278	(0, 1)		(5, 15)		0		16		19
10:44:06.441	(1, 0)		(6, 15)		0		16		19
10:44:06.593	(1, 0)		(7, 15)		0		16		19
10:44:06.758	(1, 0)		(8, 15)		0		16		19
10:44:06.908	(1, 0)		(9, 15)		0		16		19
10:44:07.060	(1, 0)		(10, 15)		0		16		19
10:44:07.225	(0, -1)		(10, 14)		1		17		20
10:44:07.375	(0, -1)		(10, 13)		0		17		20
10:44:07.527	(0, -1)		(10, 12)		0		17		20
10:44:07.692	(0, -1)		(10, 11)		0		17		20
10:44:07.843	(0, -1)		(10, 10)		0		17		20
10:44:08.008	(-1, 0)		(9, 10)		0		17		20
10:44:08.174	(-1, 0)		(8, 10)		0		17		20
10:44:08.336	(-1, 0)		(7, 10)		0		17		20
10:44:08.485	(0, -1)		(7, 9)		0		17		20
10:44:08.651	(0, -1)		(7, 8)		0		17		20
10:44:08.816	(0, -1)		(7, 7)		0		17		20
10:44:08.967	(0, -1)		(7, 6)		0		17		20
10:44:09.132	(0, -1)		(7, 5)		0		17		20
10:44:09.297	(0, -1)		(7, 4)		0		17		20
10:44:09.452	(0, -1)		(7, 3)		0		17		20
10:44:09.602	(-1, 0)		(6, 3)		0		17		20
10:44:09.753	(0, 1)		(6, 4)		0		17		20
10:44:09.903	(0, 1)		(6, 5)		0		17		20
10:44:10.070	(0, 1)		(6, 6)		0		17		20
10:44:10.235	(0, 1)		(6, 7)		0		17		20
10:44:10.387	(0, 1)		(6, 8)		0		17		20
10:44:10.537	(0, 1)		(6, 9)		0		17		20
10:44:10.690	(0, 1)		(6, 10)		1		18		21
10:44:10.842	(0, 1)		(6, 11)		0		18		21
10:44:11.007	(0, 1)		(6, 12)		0		18		21
10:44:11.157	(0, 1)		(6, 13)		0		18		21
10:44:11.308	(0, 1)		(6, 14)		0		18		21
10:44:11.473	(0, 1)		(6, 15)		0		18		21
10:44:11.624	(0, 1)		(6, 16)		0		18		21
10:44:11.788	(-1, 0)		(5, 16)		0		18		21
10:44:11.954	(-1, 0)		(4, 16)		0		18		21
10:44:12.118	(-1, 0)		(3, 16)		0		18		21
10:44:12.268	(-1, 0)		(2, 16)		0		18		21
10:44:12.432	(-1, 0)		(1, 16)		0		18		21
10:44:12.582	(-1, 0)		(0, 16)		0		18		21
10:44:12.746	(-1, 0)		(-1, 16)		-1		18		21
